Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
IG,Government Expenditure,300,Greece,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,102792.6425,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,300,Greece,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,97427.8666,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,308,Grenada,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,252.703704,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,308,Grenada,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,262.333333,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,308,Grenada,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,264.259259,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,308,Grenada,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,264.888889,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,308,Grenada,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,318.148148,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,320,Guatemala,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,10035.32166,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,320,Guatemala,6110,Value US$,23130,Total Expenditure (General Government),2017,2017,millions,11117.8234,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,320,Guatemala,6110,Value US$,23130,Total Expenditure (General Government),2018,2018,millions,11823.51469,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,320,Guatemala,6110,Value US$,23130,Total Expenditure (General Government),2019,2019,millions,12929.33258,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,320,Guatemala,6110,Value US$,23130,Total Expenditure (General Government),2020,2020,millions,13948.34412,A,Official figure,Consolidated General Government Expenditure
IG,Government Expenditure,348,Hungary,6110,Value US$,23130,Total Expenditure (General Government),2016,2016,millions,60185.8354,A,Official figure,Consolidated General Government Expenditure
