Domain Code,Domain,Area Code (M49),Area,Year Code,Year,Item Code,Item,Months Code,Months,Unit,Value,Flag,Flag Description,Note
"CP","Consumer Price Indices","184","Cook Islands","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","107.083538","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.9754","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","100.5438","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.23393","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.3298","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.25548","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","98.71365","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","99.67773","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","99.59156","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","97.57073","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","97.25942","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","97.54057","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2016","2016","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","99.55278","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","101.4713","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.3129","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","99.95027","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","99.4623","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","99.25224","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","100.2465","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","101.8504","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","100.7226","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","100.2637","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","100.9251","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","101.8095","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2017","2017","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.0246","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.7819","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.9438","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","102.947","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","102.3686","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","101.733","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","101.6479","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","102.3115","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","102.2523","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","102.1607","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","102.0573","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","102.5086","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2018","2018","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.3305","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","103.0666","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","101.9539","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7003","March","","101.8828","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7004","April","","101.998","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7005","May","","102.3007","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7006","June","","103.1808","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7007","July","","105.0777","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7008","August","","104.5079","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7009","September","","103.9327","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7010","October","","103.7377","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7011","November","","104.3937","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2019","2019","23013","Consumer Prices, Food Indices (2015 = 100)","7012","December","","103.8196","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7001","January","","102.7165","X","Figure from international organizations","base year is 2015"
"CP","Consumer Price Indices","188","Costa Rica","2020","2020","23013","Consumer Prices, Food Indices (2015 = 100)","7002","February","","102.9869","X","Figure from international organizations","base year is 2015"
